 0.0160d0      0.00000000d+00    0.00000000d+00
 0.0480d0      0.00000000d+00    0.00000000d+00
 0.0800d0      0.00000000d+00    0.00000000d+00
 0.1120d0      0.17767758d-02    0.45316835d-03
 0.1440d0      0.33791268d-02    0.71385241d-03
 0.1760d0      0.52452795d-02    0.89850090d-03
 0.2080d0      0.76581971d-02    0.10531398d-02
 0.2400d0      0.90757385d-02    0.99495053d-03
 0.2720d0      0.12145100d-01    0.10115684d-02
 0.3040d0      0.16375283d-01    0.10295691d-02
 0.3360d0      0.20868834d-01    0.12773866d-02
 0.3680d0      0.27287772d-01    0.16976100d-02
 0.4000d0      0.34792975d-01    0.18849870d-02
 0.4320d0      0.45378488d-01    0.22351455d-02
 0.4640d0      0.59112042d-01    0.31143709d-02
 0.4960d0      0.80036812d-01    0.45291879d-02
 0.5280d0      0.10458139d+00    0.52589392d-02
 0.5600d0      0.12729752d+00    0.42283782d-02
 0.5920d0      0.13413829d+00    0.39409818d-02
 0.6240d0      0.12136648d+00    0.44890493d-02
 0.6560d0      0.97822510d-01    0.41174786d-02
 0.6880d0      0.75665809d-01    0.35400609d-02
 0.7200d0      0.58641125d-01    0.29194078d-02
 0.7520d0      0.45457065d-01    0.24123560d-02
 0.7840d0      0.35694756d-01    0.20991648d-02
 0.8160d0      0.29432887d-01    0.19199557d-02
 0.8480d0      0.25101885d-01    0.17435907d-02
 0.8800d0      0.21761155d-01    0.14798454d-02
 0.9120d0      0.20068349d-01    0.13483645d-02
 0.9440d0      0.18510399d-01    0.14286363d-02
 0.9760d0      0.17442837d-01    0.15988941d-02
 1.0080d0      0.15580732d-01    0.15919930d-02
 1.0400d0      0.15266816d-01    0.15501681d-02
 1.0720d0      0.14569538d-01    0.13610953d-02
 1.1040d0      0.14032892d-01    0.12816222d-02
 1.1360d0      0.13161095d-01    0.13176786d-02
 1.1680d0      0.12413355d-01    0.14550863d-02
 1.2000d0      0.12487776d-01    0.16726210d-02
 1.2320d0      0.12109068d-01    0.17142049d-02
 1.2640d0      0.12560154d-01    0.17861089d-02
 1.2960d0      0.12952477d-01    0.17711665d-02
 1.3280d0      0.13711824d-01    0.16998308d-02
 1.3600d0      0.13883161d-01    0.16933368d-02
 1.3920d0      0.13895824d-01    0.16675669d-02
 1.4240d0      0.15085154d-01    0.16448479d-02
 1.4560d0      0.14517635d-01    0.16471336d-02
 1.4880d0      0.14119850d-01    0.15706933d-02
 1.5200d0      0.14918939d-01    0.16427727d-02
 1.5520d0      0.14735138d-01    0.16558255d-02
 1.5840d0      0.15566896d-01    0.16972893d-02
 1.6160d0      0.15574835d-01    0.17131135d-02
 1.6480d0      0.15328970d-01    0.17569024d-02
 1.6800d0      0.16719978d-01    0.17455900d-02
 1.7120d0      0.17380383d-01    0.18545770d-02
 1.7440d0      0.19025519d-01    0.19467248d-02
 1.7760d0      0.20039394d-01    0.20219467d-02
 1.8080d0      0.21683747d-01    0.21025685d-02
 1.8400d0      0.22360733d-01    0.19856207d-02
 1.8720d0      0.24067365d-01    0.20503239d-02
 1.9040d0      0.25652144d-01    0.21803840d-02
 1.9360d0      0.27135793d-01    0.23411838d-02
 1.9680d0      0.29046934d-01    0.26250354d-02
 2.0000d0      0.30662205d-01    0.29012305d-02
 2.0320d0      0.30519104d-01    0.31285272d-02
 2.0640d0      0.30663526d-01    0.33335795d-02
 2.0960d0      0.33559650d-01    0.38088316d-02
 2.1280d0      0.32994360d-01    0.40569957d-02
 2.1600d0      0.33936739d-01    0.43845619d-02
 2.1920d0      0.34790650d-01    0.47322996d-02
 2.2240d0      0.33868156d-01    0.49717044d-02
 2.2560d0      0.32770745d-01    0.50298418d-02
 2.2880d0      0.35195269d-01    0.59805717d-02
 2.3200d0      0.35803150d-01    0.64639235d-02
 2.3520d0      0.34868553d-01    0.64558205d-02
 2.3840d0      0.36601748d-01    0.73173041d-02
 2.4160d0      0.34980588d-01    0.73821777d-02
 2.4480d0      0.35291478d-01    0.76441113d-02
 2.4800d0      0.36403384d-01    0.87080775d-02
 2.5120d0      0.35806421d-01    0.87106964d-02
 2.5440d0      0.33198155d-01    0.87748254d-02
 2.5760d0      0.34001149d-01    0.93942815d-02
 2.6080d0      0.32677196d-01    0.91436813d-02
 2.6400d0      0.34738004d-01    0.98216627d-02
 2.6720d0      0.35080854d-01    0.10866903d-01
 2.7040d0      0.33947643d-01    0.11982991d-01
 2.7360d0      0.34491934d-01    0.11630270d-01
 2.7680d0      0.32188229d-01    0.11433293d-01
 2.8000d0      0.30874092d-01    0.11940504d-01
 2.8320d0      0.31088822d-01    0.12451972d-01
 2.8640d0      0.28701248d-01    0.12273344d-01
 2.8960d0      0.28835373d-01    0.12130678d-01
 2.9280d0      0.25992466d-01    0.11559842d-01
 2.9600d0      0.29893963d-01    0.14193098d-01
 2.9920d0      0.24891164d-01    0.12106042d-01
 3.0240d0      0.27061561d-01    0.10879919d-01
 3.0560d0      0.16036335d-01    0.11828502d-01
 3.0880d0      0.17582161d-01    0.11851091d-01
 3.1200d0      0.88681551d-02    0.10756352d-01
