    1.75712834    3.47725057    0.01176383
    1.70293864    3.48550008    0.01058846
    1.64316767    3.49847851    0.01009348
    1.58113883    3.51319051    0.01013235
    1.53297097    3.52988227    0.01044926
    1.50000000    3.53901139    0.01067561
    1.46628783    3.54873556    0.01093451
    1.43178211    3.55895763    0.01122197
    1.40534693    3.56943695    0.01153572
    1.38744369    3.57468555    0.01170171
    1.36930639    3.57993975    0.01187343
    1.35092561    3.58523092    0.01205065
    1.33229126    3.59060417    0.01223347
    1.31339255    3.59610169    0.01242226
    1.29903811    3.60174649    0.01261729
    1.28937970    3.60463404    0.01271721
    1.27964839    3.60757329    0.01281879
    1.26984251    3.61057129    0.01292206
    1.25996032    3.61363133    0.01302711
    1.25000000    3.61675699    0.01313406
    1.23995968    3.61995068    0.01324304
    1.22983739    3.62320832    0.01335423
    1.21963109    3.62653011    0.01346770
    1.20933866    3.62991053    0.01358357
    1.19895788    3.63334226    0.01370197
    1.18848643    3.63681367    0.01382302
    1.17792190    3.64030919    0.01394689
    1.16726175    3.64380845    0.01407379
    1.15650335    3.64728976    0.01420390
    1.14564392    3.65072957    0.01433740
    1.13468057    3.65409848    0.01447453
    1.12361025    3.65736217    0.01461557
    1.11242977    3.66046835    0.01476077
    1.10113578    3.66335854    0.01491020
    1.08972474    3.66596980    0.01506390
    1.07819293    3.66823316    0.01522179
    1.06653645    3.67006936    0.01538371
    1.05475116    3.67139802    0.01554928
    1.04283268    3.67211520    0.01571799
    1.03077641    3.67210939    0.01588908
    1.01857744    3.67127500    0.01606143
    1.00623059    3.66951634    0.01623351
    0.99373035    3.66674559    0.01640327
