    1.77682000    3.47725057    0.01176383
    1.73205081    3.48462703    0.01056835
    1.67332005    3.49742429    0.01008842
    1.61245155    3.51223947    0.01013243
    1.54919334    3.52944742    0.01045006
    1.51657509    3.53859315    0.01067671
    1.48323970    3.54837034    0.01093553
    1.44913767    3.55868175    0.01122278
    1.41421356    3.56929700    0.01153619
    1.39642400    3.57454917    0.01170218
    1.37840488    3.57980909    0.01187390
    1.36014705    3.58510835    0.01205110
    1.34164079    3.59049368    0.01223386
    1.32287566    3.59600936    0.01242261
    1.30384048    3.60167719    0.01261757
    1.29421791    3.60456244    0.01271750
    1.28452326    3.60749922    0.01281908
    1.27475488    3.61049491    0.01292237
    1.26491106    3.61355244    0.01302743
    1.25499004    3.61667541    0.01313438
    1.24498996    3.61986677    0.01324337
    1.23490890    3.62312138    0.01335457
    1.22474487    3.62644044    0.01346805
    1.21449578    3.62981781    0.01358394
    1.20415946    3.63324649    0.01370235
    1.19373364    3.63671464    0.01382342
    1.18321596    3.64020683    0.01394730
    1.17260394    3.64370233    0.01407423
    1.16189500    3.64717950    0.01420436
    1.15108644    3.65061503    0.01433787
    1.14017543    3.65397906    0.01447503
    1.12915898    3.65723833    0.01461609
    1.11803399    3.66033932    0.01476133
    1.10679718    3.66322370    0.01491080
    1.09544512    3.66582833    0.01506455
    1.08397417    3.66808466    0.01522248
    1.07238053    3.66991215    0.01538447
    1.06066017    3.67123228    0.01555010
    1.04880885    3.67193942    0.01571889
    1.03682207    3.67192153    0.01589006
    1.02469508    3.67107273    0.01606250
    1.01242284    3.66929740    0.01623469
    1.00000000    3.66650753    0.01640456
    0.98742088    3.66262390    0.01656958
    0.97467943    3.65758541    0.01672644
    0.96176920    3.65138230    0.01687103
    0.94868330    3.64405896    0.01699852
    0.93541435    3.63573236    0.01710326
    0.92195445    3.62662553    0.01717912
    0.90829511    3.61712724    0.01722005
    0.89442719    3.60780969    0.01721989
    0.88034084    3.59948987    0.01717284
    0.86602540    3.59329237    0.01707357
    0.85146932    3.59071045    0.01691794
    0.83666003    3.59366848    0.01670400
    0.82158384    3.60454295    0.01643326
    0.80622577    3.62607273    0.01611673
    0.79056942    3.66120929    0.01579720
    0.77459667    3.71281420    0.01552677
    0.75828754    3.78340160    0.01534623
    0.74161985    3.87487780    0.01528437
    0.72456884    3.98858585    0.01535310
    0.70710678    4.12558306    0.01555015
    0.68920244    4.28733218    0.01586672
    0.67082039    4.47593199    0.01629409
    0.65192024    4.69429641    0.01682917
    0.63245553    4.94644257    0.01747657
    0.61237244    5.23776975    0.01824748
    0.59160798    5.57536137    0.01916025
    0.57008771    5.96829657    0.02024235
    0.54772256    6.42896174    0.02153076
    0.52440442    6.97427311    0.02307688
    0.50000000    7.62775825    0.02495245
    0.47434165    8.42262215    0.02725507
    0.44721360    9.40668117    0.03012386
    0.41833001   10.65020038    0.03377171
    0.38729833   12.26093413    0.03855267
    0.35355339   14.40754084    0.04506948
